Benchmark	Description	ActualAvgRounds	MinScore	TIME_TO_SEC(timediff(TimeEnd, TimeStart))
ra-driver	Bidirectional ring, ihs	1999	4.6042747899271035	488
ra-driver	One-way ring, de+nelder mead	126.2	0.00000000000014210854715202004	36
ra-driver	Bidirectional ring, sade	142.9	0.2699205255362358	39
ra-driver	Barabasi-Albert, de+sade	186.7	0.295110828169868	47
sw-driver	Bidirectional ring, bee_colony	104.3	0.00020188724283798365	28
ra-driver	Bidirectional chain, sade	144.5	0.291118129356704	41
sw-driver	Rim, de+de1220	214	0.00019661856913444353	61
sw-driver	Bidirectional chain, de+nelder mead	53	0.0000013482895155902952	31
rb-driver	Extended Barabasi-Albert, de+nelder mead	689.6	0.0026093977318273655	225
ra-driver	Bidirectional ring, cmaes	1999	124.65743378923261	549
gr-driver	Extended Barabasi-Albert, ihs	1999	1.0814163121088927	557
sw-driver	Fully Connected, de1220	231.6	0.00017821399069362087	59
sw-driver	Bidirectional chain, de+de1220	271.5	0.0001533792847112636	76
sw-driver	Bidirectional ring, de+nelder mead	56.9	0.000000000009094947017729282	26
gr-driver	Erdos-Renyi, de1220	255.6	0.00010553221920273081	64
sw-driver	Hypercube, cmaes	1999	-507976.2602452665	893
gr-driver	Watts-Strogatz, de+praxis	340.3	0.00008552212773027534	83
sw-driver	Broadcast, de+nsga2	488.5	0.00017992546236200724	94
gr-driver	Watts-Strogatz, ihs	1999	1.429095621309705	497
sw-driver	1-2-3 Ring, sade	224.7	0.0001975540926650865	59
sw-driver	1-2 Ring, xnes	1999	-480894.0294404017	457
sw-driver	Bidirectional ring, de+nsga2	349.2	0.00019384331426408608	81
sw-driver	1-2 Ring, nsga2	1999	3880.390906307906	303
sw-driver	Fully Connected, cmaes	1999	-492349.53644788836	455
sw-driver	Broadcast, de	456.5	0.00017215448588103754	80
sw-driver	Rim, de+sade	228.6	0.00016665304065099917	61
sw-driver	Broadcast, de1220	341.3	0.00015157517100305995	70
sw-driver	Fully Connected, ihs	1999	45.45545897746888	481
sw-driver	1-2 Ring, de+nelder mead	56.7	0.000000000007275957614183426	37
ra-driver	One-way ring, de	151.6	0.29826681109884134	86
sw-driver	1-2-3 Ring, de	301.8	0.00019513476763677318	120
sw-driver	1-2 Ring, de+de1220	210.3	0.00014497006668534596	139
sw-driver	1-2-3 Ring, ihs	1999	94.03910710210857	509
rb-driver	Extended Barabasi-Albert, pso_gen	1999	3594.9700748326404	405
sw-driver	Hypercube, nsga2	1999	3237.941457040689	631
ra-driver	One-way ring, de+de1220	151.7	0.3007132322054247	46
rb-driver	Fully Connected, de+nelder mead	58.3	0.00023816446046206368	23
sw-driver	Watts-Strogatz, de+praxis	296.5	0.00018886372436099919	77
rb-driver	Fully Connected, de+pso	660.5	0.014342510039018474	155
rb-driver	Fully Connected, cmaes	1999	60500.15656097239	479
rb-driver	Watts-Strogatz, sade	794	0.0011692840548733186	194
rb-driver	Fully Connected, de+praxis	54.9	0.00040877484014893706	25
rb-driver	Fully Connected, ihs	1999	61.546125660391986	483
ra-driver	Extended Barabasi-Albert, de+nelder mead	190.7	0.28807260435959847	65
rb-driver	Hypercube, xnes	1999	79878.16328280611	931
rb-driver	Watts-Strogatz, xnes	1999	62880.982317651156	483
rb-driver	Fully Connected, de1220	492.4	0.0017599273946228631	132
ra-driver	One-way ring, cmaes	1999	138.61569520539703	482
sw-driver	Fully Connected, de+pso	345.6	0.0001961537836905336	92
sw-driver	Hypercube, pso_gen	1999	2896.5499964212986	619
rb-driver	Hypercube, cmaes	1999	74749.02454265929	937
gr-driver	Extended Barabasi-Albert, cmaes	1999	117.42500307505634	487
rb-driver	Fully Connected, xnes	1999	49518.546288053796	491
rb-driver	Watts-Strogatz, pso	1999	4699.404695483526	331
sw-driver	1-2-3 Ring, cmaes	1999	-439441.39441298484	474
rb-driver	Fully Connected, pso_gen	1999	6748.226823876928	346
rb-driver	Broadcast, nsga2	1999	124351.66097275818	321
rb-driver	Watts-Strogatz, cmaes	1999	58071.31433742227	499
rb-driver	Fully Connected, pso	1999	4121.428894796299	315
rb-driver	Hypercube, de+sade	494.8125	0.0007710534571150925	192
rb-driver	Watts-Strogatz, bee_colony	1999	0.10880834508520117	483
rb-driver	1-2 Ring, de1220	488.8	0.002009174401019861	133
rb-driver	Erdos-Renyi, de+sade	826.8	0.002088985809202061	186
sw-driver	1-2 Ring, ihs	1999	33.37282172426785	514
rb-driver	1-2-3 Ring, de+nsga2	564.5	0.0026565091556898053	164
rb-driver	Broadcast, de+pso	959	0.0030675300344569136	189
rb-driver	Erdos-Renyi, xnes	1999	39373.14886016056	485
rb-driver	Watts-Strogatz, pso_gen	1999	5399.53796445072	308
sw-driver	1-2 Ring, bee_colony	93.8	0.000155388202983886	33
rb-driver	Broadcast, de1220	602.5	0.0103751784176483	128
rb-driver	Fully Connected, de	565.4	0.0045515960071764745	171
rb-driver	Watts-Strogatz, nsga2	1999	92590.7137848529	313
rb-driver	1-2-3 Ring, de+praxis	53.9	0.0018729833431660025	24
rb-driver	Erdos-Renyi, nsga2	1999	109364.73474198012	319
rb-driver	Erdos-Renyi, pso	1999	5381.45026358365	346
sw-driver	1-2-3 Ring, de+praxis	60.3	0.000000000004547473508864641	21
sw-driver	1-2-3 Ring, de+pso	365.3	0.00016181824503291864	100
rb-driver	Fully Connected, de+de1220	564.5	0.0033794705992796054	139
sw-driver	Fully Connected, de+de1220	217.8	0.0001919750175147783	83
rb-driver	Hypercube, de+de1220	481.3125	0.0024565140129774055	221
rb-driver	Erdos-Renyi, pso_gen	1999	3357.3907361117535	355
rb-driver	Erdos-Renyi, de+de1220	760	0.005427602249748315	160
rb-driver	Barabasi-Albert, de+sade	334.1	0.00343856589157104	83
rb-driver	Broadcast, ihs	1999	596.1324851658298	394
sw-driver	Rim, de+nelder mead	44.3	0.000000000006366462912410498	16
sw-driver	Fully Connected, de	324.7	0.00014273000033426797	80
rb-driver	Erdos-Renyi, de+pso	676.4	0.005179948580616807	135
rb-driver	Broadcast, xnes	1999	62220.01837891143	403
sw-driver	Fully Connected, de+praxis	60	0.0000000000054569682106375694	22
sw-driver	Fully Connected, de+nsga2	338.7	0.00018498945337341866	86
rb-driver	Broadcast, bee_colony	857.8	0.001888576676771519	151
sw-driver	Watts-Strogatz, ihs	1999	61.59017621129169	478
sw-driver	Fully Connected, de+sade	243	0.00012839211649406934	65
rb-driver	Erdos-Renyi, cmaes	1999	76140.27628596606	485
rb-driver	Hypercube, nsga2	1999	100002.01575447108	582
sw-driver	Hypercube, de+nelder mead	216	0.00018472633018973283	91
rb-driver	Hypercube, de+praxis	491.9375	0.002314812894624047	190
sw-driver	Watts-Strogatz, de+pso	288.3	0.0002005394353545853	70
sw-driver	Broadcast, pso_gen	1999	2824.9522386206427	384
rb-driver	Hypercube, pso_gen	1999	4419.616755898356	660
sw-driver	Broadcast, de+praxis	433.7	0.00012534285724541405	79
sw-driver	1-2-3 Ring, de1220	217.6	0.00015564937439194182	74
sw-driver	Fully Connected, nsga2	1999	4108.817639860684	299
sw-driver	Ageing Extended Barabasi-Albert, de+nsga2	327.7	0.00019456404425000073	85
sw-driver	Watts-Strogatz, de1220	217.1	0.00017003127231873805	84
sw-driver	1-2-3 Ring, de+sade	241.5	0.00019283948495285586	93
sw-driver	Hypercube, de+nsga2	232.4375	0.00019519909983500838	201
rb-driver	Barabasi-Albert, cmaes	1999	62266.31592654767	568
sw-driver	Hypercube, xnes	1999	-566369.9823026691	1049
sw-driver	Hypercube, bee_colony	61.3125	0.00014080433538765647	33
sw-driver	Broadcast, sade	333.5	0.0001550963561385288	66
sw-driver	Broadcast, de+nelder mead	157.2	0.00019816035910480423	571
sw-driver	Hypercube, de+de1220	107.1875	0.00019934056854253868	604
rb-driver	Hypercube, de	377.875	0.0041279247037425	679
rb-driver	Hypercube, de+nsga2	407.25	0.003979381402553957	704
sw-driver	Watts-Strogatz, sade	213.1	0.0001804488010748173	75
sw-driver	Watts-Strogatz, de+nsga2	299.7	0.00019230190628150012	95
sw-driver	1-2-3 Ring, de+nsga2	359.9	0.0001816355015762383	114
rb-driver	Watts-Strogatz, ihs	1999	89.98040357307343	489
rb-driver	Watts-Strogatz, de1220	457.5	0.002011927083416419	136
rb-driver	Erdos-Renyi, de+nelder mead	653.8	0.00941534559978271	155
sw-driver	Hypercube, ihs	1999	26.848591610053518	954
ra-driver	Fully Connected, pso	1999	92.04556814603269	405
sw-driver	Erdos-Renyi, de+de1220	392.4	0.0001737395505188033	96
sw-driver	Erdos-Renyi, cmaes	1999	-364741.16203205916	500
rb-driver	Hypercube, de+sade	467.5	0.010999717788847983	194
sw-driver	Watts-Strogatz, de1220	224.8	0.00017289544484810904	74
sw-driver	Hypercube, de+de1220	234.1875	0.00019871058975695632	114
sw-driver	Hypercube, nsga2	1999	3839.2249745837976	619
rb-driver	Bidirectional ring, de+de1220	527.9	0.0017408896981022828	147
sw-driver	Bidirectional ring, cmaes	1999	-478932.3505208265	506
sw-driver	Extended Barabasi-Albert, de1220	226.1	0.00018999648091266863	62
ak-driver	Rim, de+praxis	81.2	0.00000012022923501220362	28
gr-driver	Ageing Extended Barabasi-Albert, de+praxis	338.1	0.00007627976107860146	115
gr-driver	Extended Barabasi-Albert, de+de1220	431.8	0.00011495559432261881	137
ra-driver	Barabasi-Albert, ihs	1999	5.069234748949725	594
ra-driver	Extended Barabasi-Albert, cmaes	1999	135.39532819821426	602
gr-driver	Barabasi-Albert, cmaes	1999	105.01257150055704	494
sw-driver	Barabasi-Albert, de+de1220	293.3	0.00017111137822212186	79
rb-driver	Ageing Extended Barabasi-Albert, nsga2	1999	37829.282679208976	312
ak-driver	Broadcast, de+de1220	297.5	0.044826812242920955	67
gr-driver	Rim, ihs	1999	1.2568467487158816	482
sw-driver	Broadcast, pso	1999	3017.1813439688685	315
rb-driver	1-2 Ring, de+de1220	537.4	0.005626123218494225	135
sw-driver	Bidirectional chain, bee_colony	95.4	0.0001849142181526986	29
sw-driver	Fully Connected, de+nelder mead	62.1	0.000000000003637978807091713	37
sw-driver	Fully Connected, pso_gen	1999	3088.8655433044014	415
rb-driver	Bidirectional chain, de+sade	628.2	0.006877464443282881	182
rb-driver	Rim, de	665.4	0.009348701005756575	194
sw-driver	1-2 Ring, pso_gen	1999	3103.8011412738497	358
rb-driver	Ageing Extended Barabasi-Albert, ihs	1999	160.27371204684377	477
ak-driver	Ageing Extended Barabasi-Albert, de+nelder mead	185.9	0.042356485183888015	60
gr-driver	Fully Connected, de+nelder mead	0	0.000000014642797530051155	13
gr-driver	Watts-Strogatz, cmaes	1999	102.03699431883113	496
sw-driver	Barabasi-Albert, xnes	1999	-450040.1339221975	503
sw-driver	Ageing Extended Barabasi-Albert, de+de1220	302.8	0.00018504765830584802	78
rb-driver	Rim, nsga2	1999	91333.30143518915	333
ak-driver	Rim, bee_colony	74.4	0.045292014704454875	29
ak-driver	One-way ring, de	207.2	0.04447856110152104	54
sw-driver	1-2-3 Ring, de+praxis	60.8	0.0000000000054569682106375694	25
ra-driver	Bidirectional ring, de1220	170.2	0.3165107912888061	77
ra-driver	Bidirectional ring, de	180.1	0.3157151247567924	79
ra-driver	Extended Barabasi-Albert, nsga2	1999	146.22124995369356	323
ak-driver	1-2-3 Ring, de+praxis	10	0.0000001731137548866002	222
gr-driver	1-2 Ring, bee_colony	179.7	0.00023205653665081538	71
rb-driver	Watts-Strogatz, de+pso	670.4	0.0060836304940318515	204
rb-driver	Watts-Strogatz, de+de1220	677.7	0.0011294710396894472	206
ak-driver	1-2 Ring, sade	144.5	0.04342619153781557	42
rb-driver	Bidirectional chain, sade	775.2	0.003169925398442789	243
gr-driver	Ageing Extended Barabasi-Albert, pso_gen	1999	25.572411783016385	418
ra-driver	One-way ring, ihs	1999	5.058122294475254	645
ak-driver	Extended Barabasi-Albert, de	132.3	0.2942196656243543	309
ak-driver	Broadcast, sade	168.1	0.04085072667925305	330
ak-driver	Broadcast, xnes	170.9	17.0902125231965	330
gr-driver	Erdos-Renyi, de	1003.4	0.0000996188202651016	217
rb-driver	Ageing Extended Barabasi-Albert, de+praxis	627.5	0.008533513837769463	179
ak-driver	1-2-3 Ring, nsga2	1999	16.11865805812457	321
sw-driver	Extended Barabasi-Albert, cmaes	1999	-465111.67183207243	463
ak-driver	One-way ring, ihs	1999	2.0563985557379927	466
sw-driver	One-way ring, de+nsga2	371	0.00014502489830192644	108
rb-driver	Ageing Extended Barabasi-Albert, de+de1220	643.5	0.010810808228024401	179
rb-driver	Barabasi-Albert, bee_colony	1999	0.005149706837655718	480
ra-driver	One-way ring, pso	1999	89.04615599238917	333
sw-driver	Extended Barabasi-Albert, de+nsga2	313.6	0.00019154584151692688	84
sw-driver	Watts-Strogatz, de+nsga2	328.8	0.00019817119573417585	84
sw-driver	Erdos-Renyi, de+nsga2	370	0.0001876220849226229	87
sw-driver	Erdos-Renyi, de+nelder mead	373.1	0.00017045098775270162	87
ak-driver	Extended Barabasi-Albert, de1220	120.6	0.03891501660523433	40
gr-driver	Ageing Extended Barabasi-Albert, pso	1999	29.391568005994767	360
ak-driver	Rim, de	198.1	0.0391675801121818	51
gr-driver	Rim, bee_colony	49.1	0.00009071340061039823	363
gr-driver	Rim, de+nsga2	357.3	0.00008650858294667607	461
gr-driver	Bidirectional chain, xnes	1999	85.35400913401925	869
ak-driver	Bidirectional ring, de	209.8	0.03829855114117153	60
gr-driver	Extended Barabasi-Albert, de+pso	332.5	0.0000883030882052882	89
ra-driver	Extended Barabasi-Albert, de	170.8	0.2702648220122512	774
ra-driver	Extended Barabasi-Albert, pso	1999	88.95571526096144	1058
rb-driver	Erdos-Renyi, de+de1220	887.1	0.004120004317647544	214
rb-driver	Barabasi-Albert, pso_gen	1999	3984.5987677263115	392
rb-driver	Bidirectional chain, de1220	482.6	0.004426094830115874	129
sw-driver	Fully Connected, de+praxis	53.3	0.0000000000027284841053187847	22
sw-driver	Ageing Extended Barabasi-Albert, de+praxis	311.9	0.00017263343397644348	111
sw-driver	Ageing Extended Barabasi-Albert, nsga2	1999	3967.2958220844653	379
ra-driver	Fully Connected, de+nelder mead	155.1	0.31281191959141097	48
rb-driver	Bidirectional chain, nsga2	1999	140347.60004691203	678
rb-driver	Bidirectional chain, ihs	1999	47.721852582325894	850
ak-driver	Broadcast, bee_colony	108.3	0.039350777638628376	28
ra-driver	1-2 Ring, de1220	174.2	0.2932678196862355	60
ra-driver	Erdos-Renyi, de+nsga2	276.1	0.2917171294027696	64
rb-driver	Hypercube, de+nelder mead	434.75	0.006245012739418399	195
gr-driver	Erdos-Renyi, pso	1999	34.49841401715569	348
ra-driver	Watts-Strogatz, de+pso	172.2	0.31204512108354265	50
rb-driver	1-2-3 Ring, sade	922.9	0.0024103603305670744	241
rb-driver	Barabasi-Albert, de+de1220	700.2	0.0014802891166230002	164
ra-driver	1-2-3 Ring, de+nsga2	184	0.2757097846790657	62
rb-driver	Rim, de+praxis	58.9	0.0004052871654850502	31
rb-driver	1-2 Ring, pso	1999	6369.878741863248	364
sw-driver	Erdos-Renyi, bee_colony	120.5	0.00015474293104489334	29
ak-driver	One-way ring, de+pso	233.9	0.0414650939233252	63
ak-driver	Ageing Extended Barabasi-Albert, ihs	1999	1.9695489490152593	494
ra-driver	Rim, de+praxis	165.8	0.00000000000028421709430404007	53
ra-driver	Extended Barabasi-Albert, de1220	170.4	0.2148750779058446	54
rb-driver	Erdos-Renyi, bee_colony	1406	0.00036830261304402335	745
rb-driver	Erdos-Renyi, pso	1999	6442.818755953564	799
sw-driver	Broadcast, cmaes	1999	-453725.00933811255	370
sw-driver	Broadcast, de1220	309.7	0.00019147461443935754	68
ak-driver	Bidirectional chain, ihs	1999	3.278180919967561	480
ak-driver	Fully Connected, de+nsga2	202.3	0.03696696528330934	80
ak-driver	Extended Barabasi-Albert, ihs	1999	2.7138526836328443	519
rb-driver	One-way ring, xnes	1999	48683.75488143148	480
ak-driver	Ageing Extended Barabasi-Albert, sade	140.9	0.037936131628623304	59
ak-driver	Barabasi-Albert, de+de1220	190.9	0.04032387242728719	70
ra-driver	Broadcast, nsga2	1999	147.9110436082004	381
ra-driver	Broadcast, pso_gen	1999	73.23803898567692	399
sw-driver	Erdos-Renyi, nsga2	1999	3756.0993686323463	308
ak-driver	Bidirectional chain, de+praxis	81.5	0.00000016332854047007572	32
gr-driver	1-2 Ring, nsga2	1999	129.89916995705957	341
rb-driver	One-way ring, de+sade	619.4	0.001858328098428778	148
ak-driver	Rim, de1220	45.2	0.04141867686377454	273
ak-driver	Bidirectional chain, de+nsga2	177.1	0.03952323033718175	320
ak-driver	Rim, ihs	1999	2.538244784883617	742
sw-driver	Erdos-Renyi, de1220	264.4	0.000179923651558056	64
ak-driver	Fully Connected, de+sade	156.3	0.0433794143286339	53
ak-driver	Fully Connected, xnes	1999	16.177031349287425	479
sw-driver	Watts-Strogatz, xnes	1999	-416953.9196482226	782
ak-driver	Bidirectional chain, bee_colony	74.5	0.041452097738290394	33
ra-driver	One-way ring, cmaes	1999	138.92375407387556	491
sw-driver	Hypercube, de+pso	238.5625	0.00017346272761642467	99
rb-driver	One-way ring, cmaes	1999	86567.81048338162	457
rb-driver	One-way ring, pso_gen	1999	5298.154215329988	349
rb-driver	Bidirectional ring, cmaes	1999	81992.69262276888	474
sw-driver	Watts-Strogatz, de+de1220	309.5	0.0001244544282599236	88
ra-driver	1-2-3 Ring, bee_colony	45.6	0.28848260917988	27
ra-driver	1-2 Ring, de+nelder mead	134.4	0.026393827262097602	48
ra-driver	Ageing Extended Barabasi-Albert, bee_colony	50.7	0.26658496793797326	28
ra-driver	Ageing Extended Barabasi-Albert, pso	1999	83.89748109591899	381
ak-driver	Bidirectional chain, sade	133.9	0.04100664819227662	42
ra-driver	One-way ring, de	194.9	0.3135106597165134	350
rb-driver	Fully Connected, xnes	1999	41425.15263378117	490
ak-driver	Rim, de+de1220	120.7	0.04309672125396391	46
ra-driver	Rim, ihs	1999	3.9201899897720693	478
ra-driver	Bidirectional ring, nsga2	1999	154.65295009257935	329
sw-driver	Watts-Strogatz, nsga2	1999	3634.3644030491173	289
ra-driver	Bidirectional ring, xnes	1999	144.9690964864245	503
gr-driver	Extended Barabasi-Albert, pso	1999	30.191747186511314	366
rb-driver	Barabasi-Albert, de1220	478.4	0.00858649635290128	117
ak-driver	Rim, xnes	1999	16.695143360856992	477
gr-driver	Extended Barabasi-Albert, de+nsga2	1999	0.007396040334114895	367
gr-driver	Rim, xnes	1999	113.63298476411195	499
rb-driver	One-way ring, de+pso	733.2	0.0037271585164216255	220
rb-driver	One-way ring, pso	1999	3108.0483367848706	373
ak-driver	Bidirectional chain, de	199.2	0.03612690374268768	58
ra-driver	1-2 Ring, nsga2	1999	162.29176435365713	313
ak-driver	1-2 Ring, ihs	1999	2.866575022320625	475
ra-driver	Erdos-Renyi, xnes	1999	150.768802990197	472
ak-driver	1-2 Ring, de+de1220	121.2	0.044097436557053005	43
ra-driver	Bidirectional ring, bee_colony	4.1	0.07934826919372995	440
ra-driver	Ageing Extended Barabasi-Albert, pso_gen	1999	81.66770058986856	772
ra-driver	Erdos-Renyi, de	253.6	0.2583114109054918	68
rb-driver	Erdos-Renyi, xnes	1999	55899.641645866104	551
rb-driver	Barabasi-Albert, ihs	1999	76.5132412481227	561
ak-driver	Bidirectional chain, cmaes	1999	15.885691054969454	512
ak-driver	Bidirectional chain, pso	1999	11.140104886104208	442
ak-driver	1-2-3 Ring, pso	1999	11.204396398582432	473
rb-driver	1-2 Ring, de	625.1	0.007674414118685373	167
rb-driver	Bidirectional ring, de+praxis	19.4	0.000372662039214549	415
rb-driver	1-2 Ring, de+sade	579	0.0036580503571597327	569
ak-driver	1-2-3 Ring, de	197.3	0.032242855068546294	70
ra-driver	Barabasi-Albert, sade	133.8	0.30019093303997124	57
ra-driver	Barabasi-Albert, pso_gen	1999	62.77538815660715	364
gr-driver	Extended Barabasi-Albert, cmaes	1999	96.39902615624504	480
rb-driver	1-2 Ring, de+praxis	58.6	0.0009315067052649604	24
sw-driver	Hypercube, xnes	1999	-507690.3770539728	1258
gr-driver	Extended Barabasi-Albert, ihs	1999	1.2001349054929222	469
ak-driver	1-2-3 Ring, bee_colony	71.2	0.03647547754767588	29
rb-driver	1-2-3 Ring, de+de1220	529.1	0.006073762304246121	165
gr-driver	Ageing Extended Barabasi-Albert, nsga2	1999	152.99788511860461	321
sw-driver	Erdos-Renyi, pso	1999	3034.6096091811087	334
sw-driver	Broadcast, nsga2	1999	4030.146756180992	362
sw-driver	Erdos-Renyi, ihs	1999	180.87639782948918	507
ak-driver	1-2 Ring, cmaes	1999	16.465692083450932	477
sw-driver	Barabasi-Albert, bee_colony	88.8	0.00014818511499470333	31
ak-driver	1-2 Ring, xnes	1999	16.501090925224048	463
ra-driver	Bidirectional chain, bee_colony	42.1	0.11548788103345942	24
gr-driver	Extended Barabasi-Albert, sade	239.6	0.0001005880428301964	75
ak-driver	1-2 Ring, de1220	115.7	0.03604981801067142	38
rb-driver	Extended Barabasi-Albert, de+nelder mead	607.3	0.008433123354052842	361
ak-driver	Rim, pso	1999	11.084251487574019	346
ak-driver	Rim, cmaes	1999	16.866660498160954	474
ak-driver	Fully Connected, bee_colony	74.7	0.045089588003137226	30
